z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
405.0,9.100068725133772,0.0,0.0,0.0,0.05996334625192502,0.05996334625192502,0.05294527245611921,0.0
415.0,9.11535435786798,0.0,0.0,0.0,0.06019680534357128,0.06019680534357128,0.053752125596405034,0.0
425.0,9.130276012155765,0.0,0.0,0.0,0.06041861575364845,0.06041861575364845,0.054526600466153,0.0
435.0,9.144850619571875,0.0,0.0,0.0,0.06062900769216358,0.06062900769216358,0.05526823055066109,0.0
445.0,9.159093957059557,0.0,0.0,0.0,0.06082819312963238,0.06082819312963238,0.05597656911969769,0.0
455.0,9.173020749586595,0.0,0.0,0.0,0.06101636719115693,0.06101636719115693,0.05665118949659534,0.0
465.0,9.18664476164029,0.0,0.0,0.0,0.06119370939648356,0.06119370939648356,0.05729168531526464,0.0
475.0,9.199978878986602,0.0,0.0,0.0,0.0613603847643547,0.0613603847643547,0.05789767076497413,0.0
485.0,9.213035181910758,0.0,0.0,0.0,0.061516544796829505,0.061516544796829505,0.05846878082274815,0.0
495.0,9.225825010982698,0.0,0.0,0.0,0.06166232835702304,0.06166232835702304,0.059004671473243085,0.0
505.0,9.238359026244568,0.0,0.0,0.0,0.06179786245182933,0.06179786245182933,0.059505019915969314,0.0
515.0,9.250647260594373,0.0,0.0,0.0,0.06192326292959092,0.06192326292959092,0.05996952475973417,0.0
525.0,9.262699168035557,0.0,0.0,0.0,0.06203863510130743,0.06203863510130743,0.06039790620418872,0.0
535.0,9.274523667373904,0.0,0.0,0.0,0.06214407429280044,0.06214407429280044,0.060789906208369056,0.0
545.0,9.286129181867702,0.0,0.0,0.0,0.062239666334237005,0.062239666334237005,0.06114528864613047,0.0
555.0,9.29752367527271,0.0,0.0,0.0,0.06232548799253506,0.06232548799253506,0.061463839448381054,0.0
565.0,9.308714684668297,0.0,0.0,0.0,0.06240160735140689,0.06240160735140689,0.061745366732028927,0.0
575.0,9.319709350403624,0.0,0.0,0.0,0.06246808414312388,0.06246808414312388,0.0619897009155654,0.0
585.0,9.33051444346186,0.0,0.0,0.0,0.06252497003549182,0.06252497003549182,0.062196694821214545,0.0
595.0,9.341136390505055,0.0,0.0,0.0,0.06257230887699694,0.06257230887699694,0.06236622376358761,0.0
605.0,9.351581296831622,0.0,0.0,0.0,0.0626101369026085,0.0626101369026085,0.06249818562478881,0.0
615.0,9.361854967451814,0.0,0.0,0.0,0.06263848290229362,0.06263848290229362,0.06259250091592732,0.0
625.0,9.371962926463315,0.0,0.0,0.0,0.06265736835390615,0.06265736835390615,0.06264911282499842,0.0
635.0,9.381910434888903,0.0,0.0,0.0,0.06266680752174651,0.06266680752174651,0.06266798725110496,0.0
645.0,9.39170250712035,0.0,0.0,0.0,0.06266680752174651,0.06266680752174651,0.06264911282499842,0.0
655.0,9.401343926097267,0.0,0.0,0.0,0.06265736835390615,0.06265736835390615,0.06259250091592732,0.0
665.0,9.41083925733589,0.0,0.0,0.0,0.06263848290229362,0.06263848290229362,0.06249818562478881,0.0
675.0,9.420192861910822,0.0,0.0,0.0,0.0626101369026085,0.0626101369026085,0.062366223763587615,0.0
685.0,9.429408908482124,0.0,0.0,0.0,0.06257230887699694,0.06257230887699694,0.062196694821214545,0.0
695.0,9.4384913844508,0.0,0.0,0.0,0.06252497003549182,0.06252497003549182,0.0619897009155654,0.0
705.0,9.447444106317345,0.0,0.0,0.0,0.06246808414312388,0.06246808414312388,0.06174536673202893,0.0
715.0,9.456270729310784,0.0,0.0,0.0,0.06240160735140689,0.06240160735140689,0.061463839448381054,0.0
725.0,9.464974756348923,0.0,0.0,0.0,0.06232548799253506,0.06232548799253506,0.06114528864613047,0.0
735.0,9.473559546384845,0.0,0.0,0.0,0.062239666334237005,0.062239666334237005,0.06078990620836906,0.0
745.0,9.482028322189397,0.0,0.0,0.0,0.06214407429280044,0.06214407429280044,0.06039790620418872,0.0
755.0,9.490384177614796,0.0,0.0,0.0,0.06203863510130743,0.06203863510130743,0.05996952475973417,0.0
765.0,9.49863008438032,0.0,0.0,0.0,0.06192326292959092,0.06192326292959092,0.05950501991596931,0.0
775.0,9.506768898417338,0.0,0.0,0.0,0.06179786245182933,0.06179786245182933,0.05900467147324309,0.0
785.0,9.514803365807566,0.0,0.0,0.0,0.06166232835702304,0.06166232835702304,0.05846878082274815,0.0
795.0,9.522736128345457,0.0,0.0,0.0,0.06151654479682951,0.06151654479682951,0.05789767076497413,0.0
805.0,9.530569728752914,0.0,0.0,0.0,0.0613603847643547,0.0613603847643547,0.05729168531526464,0.0
815.0,9.538306615572074,0.0,0.0,0.0,0.06119370939648356,0.06119370939648356,0.056651189496595346,0.0
825.0,9.545949147759746,0.0,0.0,0.0,0.06101636719115693,0.06101636719115693,0.055976569119697686,0.0
835.0,9.553499599005033,0.0,0.0,0.0,0.060828193129632384,0.060828193129632384,0.05526823055066109,0.0
845.0,9.560960161789948,0.0,0.0,0.0,0.06062900769216358,0.06062900769216358,0.05452660046615301,0.0
855.0,9.568332951211156,0.0,0.0,0.0,0.06041861575364845,0.06041861575364845,0.053752125596405034,0.0
865.0,9.575620008579492,0.0,0.0,0.0,0.060196805343571275,0.060196805343571275,0.05294527245611923,0.0
875.0,9.582823304812605,0.0,0.0,0.0,0.05996334625192503,0.05996334625192503,0.052106527063457087,0.0
885.0,9.589944743634831,0.0,0.0,0.0,0.05971798845965579,0.05971798845965579,0.0512363946472805,0.0
895.0,9.596986164597272,0.0,0.0,0.0,0.059460460368409206,0.059460460368409206,0.050335399342820546,0.0
905.0,9.603949345930097,0.0,0.0,0.0,0.0591904667998341,0.0591904667998341,0.04940408387595831,0.0
915.0,9.610836007238099,0.0,0.0,0.0,0.05890768672923414,0.05890768672923414,0.04844300923630686,0.0
925.0,9.617647812049759,0.0,0.0,0.0,0.05861177071172221,0.05861177071172221,0.047452754339292275,0.0
935.0,9.624386370229244,0.0,0.0,0.0,0.0583023379509348,0.0583023379509348,0.046433915677436446,0.0
945.0,9.631053240260112,0.0,0.0,0.0,0.057978972950427844,0.057978972950427844,0.045387106961052484,0.0
955.0,9.637649931408795,0.0,0.0,0.0,0.057641221675614224,0.057641221675614224,0.04431295874856843,0.0
965.0,9.644177905775425,0.0,0.0,0.0,0.05728858713888417,0.05728858713888417,0.04321211806670249,0.0
975.0,9.650638580238908,0.0,0.0,0.0,0.05692052430153663,0.05692052430153663,0.042085248020718335,0.0
985.0,9.657033328302784,0.0,0.0,0.0,0.05653643416224266,0.05653643416224266,0.04093302739499526,0.0
995.0,9.663363481847828,0.0,0.0,0.0,0.05613565687148434,0.05613565687148434,0.039756150244153965,0.0
1005.0,9.669630332797045,0.0,0.0,0.0,0.055717463672782824,0.055717463672782824,0.038555325474983755,0.0
1015.0,9.675835134698215,0.0,0.0,0.0,0.05528104742184545,0.05528104742184545,0.037331276419423916,0.0
1025.0,9.681979104228862,0.0,0.0,0.0,0.05482551137031859,0.05482551137031859,0.03608474039885533,0.0
1035.0,9.68806342262818,0.0,0.0,0.0,0.054349855816478644,0.054349855816478644,0.034816468279965866,0.0
1045.0,9.69408923706008,0.0,0.0,0.0,0.05385296211369498,0.05385296211369498,0.03352722402245611,0.0
1055.0,9.700057661911364,0.0,0.0,0.0,0.05333357337856545,0.05333357337856545,0.032217784218858896,0.0
1065.0,9.705969780028632,0.0,0.0,0.0,0.052790271039421445,0.052790271039421445,0.030888937626748797,0.0
1075.0,9.711826643897398,0.0,0.0,0.0,0.05222144609073071,0.05222144609073071,0.029541484693624116,0.0
1085.0,9.717629276766628,0.0,0.0,0.0,0.051625263537555345,0.051625263537555345,0.028176237074747253,0.0
1095.0,9.723378673721665,0.0,0.0,0.0,0.05099961797794399,0.05099961797794399,0.026794017144233906,0.0
1105.0,9.729075802708408,0.0,0.0,0.0,0.0503420775049593,0.0503420775049593,0.025395657499685732,0.0
1115.0,9.734721605511332,0.0,0.0,0.0,0.04964981199615232,0.04964981199615232,0.02398200046066454,0.0
1125.0,9.74031699868787,0.0,0.0,0.0,0.04891950020738711,0.04891950020738711,0.022553897561310605,0.0
1135.0,9.745862874461421,0.0,0.0,0.0,0.048147207588187274,0.048147207588187274,0.021112209037410255,0.0
1145.0,9.751360101575216,0.0,0.0,0.0,0.04732822285923117,0.04732822285923117,0.019657803308222168,0.0
1155.0,9.756809526109036,0.0,0.0,0.0,0.04645683521711253,0.04645683521711253,0.018191556453373767,0.0
1165.0,9.762211972260742,0.0,0.0,0.0,0.04552602388908997,0.04552602388908997,0.01671435168514399,0.0
1175.0,9.767568243094393,0.0,0.0,0.0,0.04452701451190689,0.04452701451190689,0.015227078816448943,0.0
1185.0,9.772879121256675,0.0,0.0,0.0,0.04344862626786701,0.04344862626786701,0.01373063372485202,0.0
1195.0,9.778145369663209,0.0,0.0,0.0,0.042276277020939224,0.042276277020939224,0.01222591781292071,0.0
1205.0,9.783367732156279,0.0,0.0,0.0,0.040990402394593825,0.040990402394593825,0.010713837465255381,0.0
1215.0,9.788546934135377,0.0,0.0,0.0,0.0395638108607023,0.0395638108607023,0.009195303502517196,0.0
1225.0,9.793683683161893,0.0,0.0,0.0,0.037956962341797955,0.037956962341797955,0.007671230632783641,0.0
1235.0,9.798778669539244,0.0,0.0,0.0,0.03610879722078846,0.03610879722078846,0.006142536900562684,0.0
1245.0,9.803832566869584,0.0,0.0,0.0,0.03391674508318306,0.03391674508318306,0.0046101431337970495,0.0
1255.0,9.80884603258827,0.0,0.0,0.0,0.031185131998257797,0.031185131998257797,0.0030749723891919994,0.0
1265.0,9.813819708477103,0.0,0.0,0.0,0.027449156879846427,0.027449156879846427,0.0015379493962003232,0.0
1275.0,9.818754221157368,0.0,0.0,0.0,0.02085789601858604,0.02085789601858604,7.674614999607284e-18,0.0
