z_m,u_m_s,v_m_s,w_upper_m_s,scalar,u_rms_m_s,v_rms_m_s,w_upper_rms_m_s,scalar_rms
0.42890625000000004,3.1319640091182874,0,0,0,0.02,0.02,0.02,0
0.44296875000000002,3.1418803524610315,0,0,0,0.02,0.02,0.02,0
0.45703125,3.151486707508103,0,0,0,0.02,0.02,0.02,0
0.47109374999999998,3.1608018703372318,0,0,0,0.02,0.02,0.02,0
0.48515625000000001,3.1698429775461356,0,0,0,0.02,0.02,0.02,0
0.49921874999999999,3.1786256960443757,0,0,0,0.02,0.02,0.02,0
0.51328125000000002,3.1871643864636692,0,0,0,0.02,0.02,0.02,0
0.52734375,3.1954722444681294,0,0,0,0.02,0.02,0.02,0
0.54140625000000009,3.2035614234573173,0,0,0,0.02,0.02,0.02,0
0.55546874999999996,3.2114431415272251,0,0,0,0.02,0.02,0.02,0
0.56953125000000004,3.2191277750516494,0,0,0,0.02,0.02,0.02,0
0.58359375000000002,3.2266249408447187,0,0,0,0.02,0.02,0.02,0
0.59765625,3.233943568535568,0,0,0,0.02,0.02,0.02,0
0.61171875000000009,3.2410919645229779,0,0,0,0.02,0.02,0.02,0
0.62578124999999996,3.2480778686581999,0,0,0,0.02,0.02,0.02,0
0.63984375000000004,3.2549085046263757,0,0,0,0.02,0.02,0.02,0
0.65390625000000002,3.2615906248491964,0,0,0,0.02,0.02,0.02,0
0.66796875,3.2681305506083014,0,0,0,0.02,0.02,0.02,0
0.68203125000000009,3.2745342079868953,0,0,0,0.02,0.02,0.02,0
0.69609374999999996,3.2808071601429614,0,0,0,0.02,0.02,0.02,0
0.71015625000000004,3.2869546363529709,0,0,0,0.02,0.02,0.02,0
0.72421875000000002,3.292981558207722,0,0,0,0.02,0.02,0.02,0
0.73828125,3.2988925632877506,0,0,0,0.02,0.02,0.02,0
0.75234375000000009,3.3046920266051707,0,0,0,0.02,0.02,0.02,0
0.76640624999999996,3.3103840800583884,0,0,0,0.02,0.02,0.02,0
0.78046875000000004,3.3159726301184649,0,0,0,0.02,0.02,0.02,0
0.79453125000000002,3.3214613739357013,0,0,0,0.02,0.02,0.02,0
0.80859375,3.3268538140322272,0,0,0,0.02,0.02,0.02,0
0.82265625000000009,3.3321532717284721,0,0,0,0.02,0.02,0.02,0
0.83671874999999996,3.3373628994309992,0,0,0,0.02,0.02,0.02,0
0.85078125000000004,3.3424856918960359,0,0,0,0.02,0.02,0.02,0
0.86484375000000002,3.3475244965696525,0,0,0,0.02,0.02,0.02,0
0.87890625,3.35248202309374,0,0,0,0.02,0.02,0.02,0
0.89296875000000009,3.3573608520574378,0,0,0,0.02,0.02,0.02,0
0.90703124999999996,3.3621634430646234,0,0,0,0.02,0.02,0.02,0
0.92109375000000004,3.3668921421806601,0,0,0,0.02,0.02,0.02,0
0.93515625000000002,3.3715491888146971,0,0,0,0.02,0.02,0.02,0
0.94921875,3.3761367220888805,0,0,0,0.02,0.02,0.02,0
0.96328125000000009,3.3806567867381228,0,0,0,0.02,0.02,0.02,0
0.97734374999999996,3.3851113385832248,0,0,0,0.02,0.02,0.02,0
0.99140625000000004,3.3895022496125176,0,0,0,0.02,0.02,0.02,0
1.0054687499999999,3.3938313127053488,0,0,0,0.02,0.02,0.02,0
1.01953125,3.3981002460280774,0,0,0,0.02,0.02,0.02,0
1.0335937500000001,3.4023106971283741,0,0,0,0.02,0.02,0.02,0
1.0476562500000002,3.4064642467532686,0,0,0,0.02,0.02,0.02,0
1.06171875,3.4105624124120673,0,0,0,0.02,0.02,0.02,0
1.0757812499999999,3.4146066517055336,0,0,0,0.02,0.02,0.02,0
1.08984375,3.4185983654382572,0,0,0,0.02,0.02,0.02,0
1.1039062500000001,3.4225389005314177,0,0,0,0.02,0.02,0.02,0
1.1179687500000002,3.4264295527521105,0,0,0,0.02,0.02,0.02,0
1.13203125,3.4302715692707499,0,0,0,0.02,0.02,0.02,0
1.1460937499999999,3.4340661510616264,0,0,0,0.02,0.02,0.02,0
1.16015625,3.4378144551563583,0,0,0,0.02,0.02,0.02,0
1.1742187500000001,3.4415175967621918,0,0,0,0.02,0.02,0.02,0
1.1882812500000002,3.4451766512534254,0,0,0,0.02,0.02,0.02,0
1.20234375,3.4487926560468263,0,0,0,0.02,0.02,0.02,0
1.2164062499999999,3.4523666123664749,0,0,0,0.02,0.02,0.02,0
1.23046875,3.4558994869085966,0,0,0,0.02,0.02,0.02,0
1.2445312500000001,3.4593922134110411,0,0,0,0.02,0.02,0.02,0
1.2585937500000002,3.462845694134475,0,0,0,0.02,0.02,0.02,0
1.27265625,3.4662608012616922,0,0,0,0.02,0.02,0.02,0
1.2867187499999999,3.4696383782200577,0,0,0,0.02,0.02,0.02,0
1.30078125,3.4729792409315716,0,0,0,0.02,0.02,0.02,0
1.3148437500000001,3.476284178995972,0,0,0,0.02,0.02,0.02,0
1.3289062500000002,3.4795539568112082,0,0,0,0.02,0.02,0.02,0
1.34296875,3.4827893146345108,0,0,0,0.02,0.02,0.02,0
1.3570312499999999,3.48599096958834,0,0,0,0.02,0.02,0.02,0
1.37109375,3.489159616614566,0,0,0,0.02,0.02,0.02,0
1.3851562500000001,3.4922959293798659,0,0,0,0.02,0.02,0.02,0
1.3992187500000002,3.4954005611351731,0,0,0,0.02,0.02,0.02,0
1.41328125,3.4984741455327777,0,0,0,0.02,0.02,0.02,0
1.4273437499999999,3.5015172974022417,0,0,0,0.02,0.02,0.02,0
1.44140625,3.5045306134888272,0,0,0,0.02,0.02,0.02,0
1.4554687500000001,3.5075146731557294,0,0,0,0.02,0.02,0.02,0
1.4695312500000002,3.5104700390523895,0,0,0,0.02,0.02,0.02,0
1.48359375,3.5133972577522283,0,0,0,0.02,0.02,0.02,0
1.4976562499999999,3.5162968603580436,0,0,0,0.02,0.02,0.02,0
1.51171875,3.5191693630813745,0,0,0,0.02,0.02,0.02,0
1.5257812500000001,3.5220152677935905,0,0,0,0.02,0.02,0.02,0
1.5398437500000002,3.5248350625523024,0,0,0,0.02,0.02,0.02,0
1.55390625,3.527629222103672,0,0,0,0.02,0.02,0.02,0
1.5679687499999999,3.5303982083624135,0,0,0,0.02,0.02,0.02,0
1.58203125,3.5331424708695121,0,0,0,0.02,0.02,0.02,0
1.5960937500000001,3.5358624472309246,0,0,0,0.02,0.02,0.02,0
1.6101562500000002,3.5385585635358581,0,0,0,0.02,0.02,0.02,0
1.62421875,3.5412312347576731,0,0,0,0.02,0.02,0.02,0
1.6382812499999999,3.5438808651370168,0,0,0,0.02,0.02,0.02,0
1.65234375,3.5465078485490431,0,0,0,0.02,0.02,0.02,0
1.6664062500000001,3.5491125688545222,0,0,0,0.02,0.02,0.02,0
1.6804687500000002,3.5516954002365924,0,0,0,0.02,0.02,0.02,0
1.69453125,3.5542567075235429,0,0,0,0.02,0.02,0.02,0
1.7085937499999999,3.5567968464976438,0,0,0,0.02,0.02,0.02,0
1.72265625,3.5593161641923197,0,0,0,0.02,0.02,0.02,0
1.7367187500000001,3.5618149991760983,0,0,0,0.02,0.02,0.02,0
1.7507812500000002,3.5642936818262307,0,0,0,0.02,0.02,0.02,0
1.76484375,3.5667525345902873,0,0,0,0.02,0.02,0.02,0
1.7789062499999999,3.5691918722386942,0,0,0,0.02,0.02,0.02,0
1.79296875,3.5716120021052973,0,0,0,0.02,0.02,0.02,0
1.8070312500000001,3.5740132243213085,0,0,0,0.02,0.02,0.02,0
1.8210937500000002,3.5763958320371319,0,0,0,0.02,0.02,0.02,0
1.83515625,3.578760111638458,0,0,0,0.02,0.02,0.02,0
1.8492187499999999,3.5811063429519003,0,0,0,0.02,0.02,0.02,0
1.86328125,3.5834347994444822,0,0,0,0.02,0.02,0.02,0
1.8773437500000001,3.5857457484140252,0,0,0,0.02,0.02,0.02,0
1.8914062500000002,3.5880394511745535,0,0,0,0.02,0.02,0.02,0
1.90546875,3.5903161632323233,0,0,0,0.02,0.02,0.02,0
1.9195312499999999,3.5925761344572962,0,0,0,0.02,0.02,0.02,0
1.93359375,3.5948196092479878,0,0,0,0.02,0.02,0.02,0
1.9476562500000001,3.5970468266894082,0,0,0,0.02,0.02,0.02,0
1.9617187500000002,3.5992580207062352,0,0,0,0.02,0.02,0.02,0
1.97578125,3.6014534202105031,0,0,0,0.02,0.02,0.02,0
1.9898437499999999,3.6036332492436478,0,0,0,0.02,0.02,0.02,0
2.00390625,3.6057977271132704,0,0,0,0.02,0.02,0.02,0
2.0179687500000001,3.6079470685264661,0,0,0,0.02,0.02,0.02,0
2.0320312500000002,3.6100814837169595,0,0,0,0.02,0.02,0.02,0
2.0460937499999998,3.6122011785683075,0,0,0,0.02,0.02,0.02,0
2.0601562500000004,3.6143063547340164,0,0,0,0.02,0.02,0.02,0
2.07421875,3.616397209751844,0,0,0,0.02,0.02,0.02,0
2.0882812500000001,3.6184739371550756,0,0,0,0.02,0.02,0.02,0
2.1023437500000002,3.6205367265805029,0,0,0,0.02,0.02,0.02,0
2.1164062499999998,3.6225857638720629,0,0,0,0.02,0.02,0.02,0
2.1304687500000004,3.624621231181262,0,0,0,0.02,0.02,0.02,0
2.14453125,3.6266433070641861,0,0,0,0.02,0.02,0.02,0
2.1585937500000001,3.6286521665759999,0,0,0,0.02,0.02,0.02,0
2.1726562500000002,3.6306479813617663,0,0,0,0.02,0.02,0.02,0
2.1867187499999998,3.6326309197437827,0,0,0,0.02,0.02,0.02,0
2.2007812500000004,3.634601146807638,0,0,0,0.02,0.02,0.02,0
2.21484375,3.6365588244843101,0,0,0,0.02,0.02,0.02,0
2.2289062500000001,3.6385041116299197,0,0,0,0.02,0.02,0.02,0
2.2429687500000002,3.6404371641034197,0,0,0,0.02,0.02,0.02,0
2.2570312499999998,3.6423581348409697,0,0,0,0.02,0.02,0.02,0
2.2710937500000004,3.6442671739296419,0,0,0,0.02,0.02,0.02,0
2.28515625,3.6461644286760122,0,0,0,0.02,0.02,0.02,0
2.2992187500000001,3.6480500436763594,0,0,0,0.02,0.02,0.02,0
2.3132812500000002,3.6499241608812345,0,0,0,0.02,0.02,0.02,0
2.3273437499999998,3.6517869196605943,0,0,0,0.02,0.02,0.02,0
2.3414062500000004,3.6536384568653939,0,0,0,0.02,0.02,0.02,0
2.35546875,3.6554789068880242,0,0,0,0.02,0.02,0.02,0
2.3695312500000001,3.6573084017213304,0,0,0,0.02,0.02,0.02,0
2.3835937500000002,3.6591270710146389,0,0,0,0.02,0.02,0.02,0
2.3976562499999998,3.6609350421295752,0,0,0,0.02,0.02,0.02,0
2.4117187500000004,3.6627324401931896,0,0,0,0.02,0.02,0.02,0
2.42578125,3.664519388149778,0,0,0,0.02,0.02,0.02,0
2.4398437500000001,3.6662960068122135,0,0,0,0.02,0.02,0.02,0
2.4539062500000002,3.6680624149097381,0,0,0,0.02,0.02,0.02,0
2.4679687499999998,3.6698187291365678,0,0,0,0.02,0.02,0.02,0
2.4820312500000004,3.6715650641976301,0,0,0,0.02,0.02,0.02,0
2.49609375,3.673301532853642,0,0,0,0.02,0.02,0.02,0
2.5101562500000001,3.675028245964743,0,0,0,0.02,0.02,0.02,0
2.5242187500000002,3.6767453125332477,0,0,0,0.02,0.02,0.02,0
2.5382812499999998,3.6784528397446365,0,0,0,0.02,0.02,0.02,0
2.5523437500000004,3.680150933007861,0,0,0,0.02,0.02,0.02,0
2.56640625,3.6818396959940514,0,0,0,0.02,0.02,0.02,0
2.5804687500000001,3.6835192306751838,0,0,0,0.02,0.02,0.02,0
2.5945312500000002,3.6851896373603834,0,0,0,0.02,0.02,0.02,0
2.6085937499999998,3.686851014731872,0,0,0,0.02,0.02,0.02,0
2.6226562500000004,3.6885034598808479,0,0,0,0.02,0.02,0.02,0
2.63671875,3.6901470683402087,0,0,0,0.02,0.02,0.02,0
2.6507812500000001,3.6917819341186435,0,0,0,0.02,0.02,0.02,0
2.6648437500000002,3.6934081497328153,0,0,0,0.02,0.02,0.02,0
2.6789062499999998,3.6950258062381911,0,0,0,0.02,0.02,0.02,0
2.6929687500000004,3.6966349932599432,0,0,0,0.02,0.02,0.02,0
2.70703125,3.6982357990235828,0,0,0,0.02,0.02,0.02,0
2.7210937500000001,3.699828310382216,0,0,0,0.02,0.02,0.02,0
2.7351562500000002,3.7014126128467062,0,0,0,0.02,0.02,0.02,0
2.7492187499999998,3.7029887906115384,0,0,0,0.02,0.02,0.02,0
2.7632812500000004,3.7045569265833858,0,0,0,0.02,0.02,0.02,0
2.77734375,3.7061171024053814,0,0,0,0.02,0.02,0.02,0
2.7914062500000001,3.7076693984846032,0,0,0,0.02,0.02,0.02,0
2.8054687500000002,3.7092138940148627,0,0,0,0.02,0.02,0.02,0
2.8195312499999998,3.7107506670032646,0,0,0,0.02,0.02,0.02,0
2.8335937500000004,3.7122797942914807,0,0,0,0.02,0.02,0.02,0
2.84765625,3.7138013515806345,0,0,0,0.02,0.02,0.02,0
2.8617187500000001,3.7153154134529682,0,0,0,0.02,0.02,0.02,0
2.8757812500000002,3.7168220533936975,0,0,0,0.02,0.02,0.02,0
2.8898437499999998,3.7183213438129923,0,0,0,0.02,0.02,0.02,0
2.9039062500000004,3.7198133560660804,0,0,0,0.02,0.02,0.02,0
2.91796875,3.7212981604744124,0,0,0,0.02,0.02,0.02,0
2.9320312500000001,3.7227758263446837,0,0,0,0.02,0.02,0.02,0
2.9460937500000002,3.7242464219892915,0,0,0,0.02,0.02,0.02,0
2.9601562499999998,3.725710014744513,0,0,0,0.02,0.02,0.02,0
2.9742187500000004,3.7271666709890559,0,0,0,0.02,0.02,0.02,0
2.98828125,3.7286164561625017,0,0,0,0.02,0.02,0.02,0
3.0023437500000001,3.7300594347827043,0,0,0,0.02,0.02,0.02,0
3.0164062500000002,3.7314956704629001,0,0,0,0.02,0.02,0.02,0
3.0304687499999998,3.7329252259288839,0,0,0,0.02,0.02,0.02,0
3.0445312500000004,3.7343481630352233,0,0,0,0.02,0.02,0.02,0
3.05859375,3.73576454278107,0,0,0,0.02,0.02,0.02,0
3.0726562500000001,3.7371744253264607,0,0,0,0.02,0.02,0.02,0
3.0867187500000002,3.7385778700072625,0,0,0,0.02,0.02,0.02,0
3.1007812499999998,3.7399749353497054,0,0,0,0.02,0.02,0.02,0
3.1148437500000004,3.7413656790867509,0,0,0,0.02,0.02,0.02,0
3.12890625,3.7427501581695544,0,0,0,0.02,0.02,0.02,0
3.1429687500000001,3.744128428784236,0,0,0,0.02,0.02,0.02,0
3.1570312500000002,3.7455005463644921,0,0,0,0.02,0.02,0.02,0
3.1710937499999998,3.7468665656038,0,0,0,0.02,0.02,0.02,0
3.1851562500000004,3.7482265404707014,0,0,0,0.02,0.02,0.02,0
3.19921875,3.7495805242202604,0,0,0,0.02,0.02,0.02,0
3.2132812500000001,3.7509285694063363,0,0,0,0.02,0.02,0.02,0
3.2273437500000002,3.7522707278944996,0,0,0,0.02,0.02,0.02,0
3.2414062499999998,3.7536070508743968,0,0,0,0.02,0.02,0.02,0
3.2554687500000004,3.754937588870062,0,0,0,0.02,0.02,0.02,0
3.26953125,3.7562623917523088,0,0,0,0.02,0.02,0.02,0
3.2835937500000001,3.7575815087506892,0,0,0,0.02,0.02,0.02,0
3.2976562500000002,3.758894988462528,0,0,0,0.02,0.02,0.02,0
3.3117187499999998,3.7602028788648263,0,0,0,0.02,0.02,0.02,0
3.3257812500000004,3.7615052273254976,0,0,0,0.02,0.02,0.02,0
3.33984375,3.762802080612504,0,0,0,0.02,0.02,0.02,0
3.3539062500000001,3.7640934849039489,0,0,0,0.02,0.02,0.02,0
3.3679687500000002,3.7653794857983551,0,0,0,0.02,0.02,0.02,0
3.3820312499999998,3.7666601283250132,0,0,0,0.02,0.02,0.02,0
3.3960937500000004,3.7679354569511854,0,0,0,0.02,0.02,0.02,0
3.41015625,3.7692055155946487,0,0,0,0.02,0.02,0.02,0
3.4242187500000001,3.7704703476297592,0,0,0,0.02,0.02,0.02,0
3.4382812500000002,3.7717299958978803,0,0,0,0.02,0.02,0.02,0
3.4523437499999998,3.7729845027157163,0,0,0,0.02,0.02,0.02,0
3.4664062500000004,3.774233909884527,0,0,0,0.02,0.02,0.02,0
3.48046875,3.7754782586969369,0,0,0,0.02,0.02,0.02,0
3.4945312500000001,3.7767175899464056,0,0,0,0.02,0.02,0.02,0
3.5085937500000002,3.7779519439350193,0,0,0,0.02,0.02,0.02,0
3.5226562499999998,3.779181360481672,0,0,0,0.02,0.02,0.02,0
3.5367187500000004,3.7804058789281707,0,0,0,0.02,0.02,0.02,0
3.55078125,3.781625538148996,0,0,0,0.02,0.02,0.02,0
3.5648437500000001,3.782840376557512,0,0,0,0.02,0.02,0.02,0
3.5789062500000002,3.7840504321123598,0,0,0,0.02,0.02,0.02,0
3.5929687499999998,3.785255742327347,0,0,0,0.02,0.02,0.02,0
